generation,timestep,reward
1712,5136,8.4023
1714,5142,20.88
1716,5148,21.5622
1718,5154,22.7409
1720,5160,20.7804
1722,5166,20.6653
1724,5172,-5.2036
1726,5178,21.8421
1728,5184,7.4196
1730,5190,-6.0631
1732,5196,-6.1766
1734,5202,20.7027
1736,5208,21.7414
1738,5214,7.3917
1740,5220,-6.4962
1742,5226,21.746
1744,5232,21.8831
1746,5238,21.6792
1748,5244,20.571
1750,5250,-6.0606
1752,5256,23.1286
1754,5262,21.1636
1756,5268,7.9638
1758,5274,21.4718
1760,5280,21.7273
1762,5286,21.4017
1764,5292,21.5738
1766,5298,21.5901
1768,5304,21.5888
1770,5310,20.8518
1772,5316,21.7531
1774,5322,21.6983
1776,5328,20.7003
1778,5334,22.0534
1780,5340,21.4
1782,5346,21.1138
1784,5352,20.5782
1786,5358,22.2766
1788,5364,21.7487
1790,5370,21.6104
1792,5376,8.0471
1794,5382,22.3594
1796,5388,21.0989
1798,5394,8.394
1800,5400,20.6913
1802,5406,21.6809
1804,5412,22.4938
1806,5418,22.3064
1808,5424,20.9191
1810,5430,21.6511
1812,5436,21.7343
1814,5442,21.7331
1816,5448,21.9367
1818,5454,21.3113
1820,5460,21.9949
1822,5466,21.7348
1824,5472,21.6226
1826,5478,21.8829
1828,5484,22.2053
1830,5490,21.3224
1832,5496,21.1983
1834,5502,21.1308
1836,5508,21.1035
1838,5514,20.9997
1840,5520,21.8075
1842,5526,22.7088
1844,5532,21.8642
1846,5538,20.891
1848,5544,21.7946
1850,5550,21.1853
1852,5556,21.6345
1854,5562,20.9154
1856,5568,21.2386
1858,5574,21.3715
1860,5580,20.9401
1862,5586,21.9031
1864,5592,22.4102
1866,5598,21.3971
1868,5604,21.0354
1870,5610,21.4944
1872,5616,20.8814
1874,5622,20.6458
1876,5628,21.7094
1878,5634,21.5772
1880,5640,21.1394
1882,5646,21.1866
1884,5652,20.7555
1886,5658,21.662
1888,5664,20.8237
1890,5670,20.7991
1892,5676,7.2815
1894,5682,21.5949
1896,5688,20.8693
1898,5694,8.3005
1900,5700,-19.3304
1902,5706,21.7578
1904,5712,21.2599
1906,5718,21.136
1908,5724,20.7424
1910,5730,21.1544
1912,5736,20.9588
1914,5742,21.497
1916,5748,20.7954
1918,5754,20.8468
1920,5760,22.2986
1922,5766,22.1782
1924,5772,22.5773
1926,5778,22.6575
1928,5784,20.5409
1930,5790,21.2169
1932,5796,21.9701
1934,5802,21.3087
1936,5808,20.3174
1938,5814,22.247
1940,5820,7.5304
1942,5826,7.5204
1944,5832,6.9564
1946,5838,7.5832
1948,5844,20.6686
1950,5850,7.604
1952,5856,21.4618
1954,5862,-6.1464
1956,5868,21.0781
1958,5874,20.5903
1960,5880,21.4432
1962,5886,22.346
1964,5892,20.8775
1966,5898,21.9976
1968,5904,21.4135
1970,5910,21.1013
1972,5916,20.515
1974,5922,20.5027
1976,5928,20.5592
1978,5934,21.122
1980,5940,22.0239
1982,5946,20.8669
1984,5952,21.0324
1986,5958,21.6306
1988,5964,22.2372
1990,5970,21.3932
1992,5976,7.8629
1994,5982,-6.4104
1996,5988,21.5822
1998,5994,20.6484
2000,6000,8.5984
2002,6006,-5.4521
2004,6012,21.1062
2006,6018,22.5511
2008,6024,21.2277
2010,6030,22.2275
2012,6036,21.3339
2014,6042,20.7663
2016,6048,22.7185
2018,6054,22.4795
2020,6060,21.7598
2022,6066,22.0873
2024,6072,21.0972
2026,6078,-5.7608
2028,6084,-6.2827
2030,6090,22.2747
2032,6096,21.8058
2034,6102,20.7661
2036,6108,8.535
2038,6114,21.2453
2040,6120,20.4081
2042,6126,-18.7299
2044,6132,21.0755
2046,6138,21.6305
2048,6144,21.7665
2050,6150,20.939
2052,6156,-19.6268
2054,6162,21.5278
2056,6168,21.3567
2058,6174,21.1091
2060,6180,22.0004
2062,6186,20.8454
2064,6192,20.6579
2066,6198,20.6242
2068,6204,21.3818
2070,6210,21.7488
2072,6216,21.4874
2074,6222,22.1962
2076,6228,23.3806
2078,6234,20.7985
2080,6240,21.3474
2082,6246,21.8481
2084,6252,21.1933
2086,6258,22.6549
2088,6264,21.6989
2090,6270,21.8886
2092,6276,21.6968
2094,6282,21.4035
2096,6288,22.8798
2098,6294,21.6606
2100,6300,21.3727
2102,6306,20.4355
2104,6312,23.1349
2106,6318,22.1183
2108,6324,22.9672
2110,6330,21.5181
2112,6336,21.0148
2114,6342,21.0259
2116,6348,21.8809
2118,6354,20.3493
2120,6360,21.0881
2122,6366,21.3368
2124,6372,20.8675
2126,6378,21.0298
2128,6384,20.9305
2130,6390,20.7531
2132,6396,20.5508
2134,6402,20.5831
2136,6408,20.8663
2138,6414,21.2721
2140,6420,20.5542
2142,6426,7.4441
2144,6432,21.3029
2146,6438,24.2
2148,6444,22.4021
2150,6450,21.578
2152,6456,21.1269
2154,6462,22.0334
2156,6468,-4.5349
2158,6474,9.947
2160,6480,20.9616
2162,6486,20.9401
2164,6492,7.497
2166,6498,20.9442
2168,6504,22.1475
2170,6510,21.2003
2172,6516,21.8993
2174,6522,22.3945
2176,6528,20.7377
2178,6534,21.3616
2180,6540,21.3746
2182,6546,22.2925
2184,6552,21.1032
2186,6558,21.5074
2188,6564,21.0633
2190,6570,7.1078
2192,6576,8.3981
2194,6582,21.2492
2196,6588,20.8966
2198,6594,20.6315
2200,6600,7.9461
2202,6606,20.9572
2204,6612,21.4691
2206,6618,21.2061
2208,6624,20.5219
2210,6630,21.2924
2212,6636,20.7767
2214,6642,22.9757
2216,6648,20.7088
2218,6654,21.2774
2220,6660,21.3196
2222,6666,22.4213
2224,6672,22.8912
2226,6678,21.5548
2228,6684,21.4142
2230,6690,21.3467
2232,6696,21.8953
2234,6702,21.3118
2236,6708,21.412
2238,6714,21.9949
2240,6720,21.5725
2242,6726,22.8909
2244,6732,20.373
2246,6738,22.2605
2248,6744,22.7652
2250,6750,21.4437
2252,6756,21.0182
2254,6762,21.0761
2256,6768,21.3962
2258,6774,22.2621
2260,6780,21.5822
2262,6786,22.9982
2264,6792,7.4094
2266,6798,21.2895
2268,6804,22.2545
2270,6810,6.5725
2272,6816,7.8086
2274,6822,21.4459
2276,6828,20.2679
2278,6834,21.3101
2280,6840,21.4161
2282,6846,21.4205
2284,6852,20.7753
2286,6858,21.6087
2288,6864,20.809
2290,6870,21.6491
2292,6876,8.0506
2294,6882,21.7721
2296,6888,20.7527
2298,6894,21.9661
2300,6900,8.0231
2302,6906,22.6815
2304,6912,21.4406
2306,6918,21.473
2308,6924,7.5575
2310,6930,21.1571
2312,6936,7.033
2314,6942,20.6415
2316,6948,20.9447
2318,6954,20.8683
2320,6960,21.0491
2322,6966,-5.9299
2324,6972,21.5707
2326,6978,20.9048
2328,6984,21.7969
2330,6990,-5.9174
2332,6996,20.7543
2334,7002,21.2516
2336,7008,21.0077
2338,7014,21.0286
2340,7020,21.6255
2342,7026,20.6541
2344,7032,22.969
2346,7038,20.2044
2348,7044,20.0506
2350,7050,20.4859
2352,7056,20.9247
2354,7062,20.9425
2356,7068,23.6092
2358,7074,8.7356
2360,7080,6.7607
2362,7086,22.4616
2364,7092,7.2418
2366,7098,7.1746
2368,7104,20.3222
2370,7110,20.3443
2372,7116,20.5523
2374,7122,20.828
2376,7128,21.4329
2378,7134,21.232
2380,7140,-19.8985
2382,7146,20.4605
2384,7152,20.8392
2386,7158,20.9812
2388,7164,20.6443
2390,7170,21.1678
2392,7176,21.1673
2394,7182,20.6318
2396,7188,20.3924
2398,7194,20.5597
2400,7200,20.7714
2402,7206,7.1385
2404,7212,21.4733
2406,7218,21.3141
2408,7224,21.1052
2410,7230,20.7264
2412,7236,20.9501
2414,7242,20.9156
2416,7248,20.6858
2418,7254,20.4734
2420,7260,20.2606
2422,7266,21.2281
2424,7272,-6.9125
2426,7278,20.3997
2428,7284,20.3371
2430,7290,21.4594
2432,7296,21.0517
2434,7302,20.3205
2436,7308,20.4364
2438,7314,21.3283
2440,7320,21.5102
2442,7326,20.9259
2444,7332,21.3644
2446,7338,20.7287
2448,7344,20.6164
2450,7350,20.5994
2452,7356,20.9294
2454,7362,21.327
2456,7368,20.9564
2458,7374,20.5339
2460,7380,21.2046
2462,7386,-6.3153
2464,7392,22.8322
2466,7398,21.1356
2468,7404,21.7918
2470,7410,22.3991
2472,7416,20.7233
2474,7422,21.9841
2476,7428,7.6711
2478,7434,7.1329
